course_id,course_title,course_description,course_link,category,rating,instructor,image,is_paid,content_info,lang_s,tracking_id,predictive_score,relevancy_score,instructional_level_simple,last_update_date
4548492,"CSS, Bootstrap ,JavaScript, Web Development Course","Introduction to Web development with learning CSS And Bootstrap JavaScript Programming Language Write CSS Scripts And Understanding Concepts,Practically Getting Started With CSS Styles, CSS 2D Transform, CSS 3D Transform Bootstrap Crash course,Introduction to bootstrap concepts",https://www.udemy.com/course/css-bootstrap-javascript-web-development-course/,Development,4.4686794,PROPER DOT INSTITUTE,https://img-c.udemycdn.com/course/100x100/4548492_0942.jpg,TRUE,5 total hours,en,cA8osE61Rm-aurtYIBweSA,-1.186001062,11918.38281,Beginner,2/12/2022
965528,Web Development Masterclass - Online Certification Course,Understand the essentials of Local and Wide Area Networks  Setup a basic network. Register a domain name with Domain Privacy,https://www.udemy.com/course/web-development-masterclass-complete-certificate-course/,Development,4.5674133,YouAccel Training,https://img-c.udemycdn.com/course/100x100/965528_737d_7.jpg,TRUE,26 total hours,en,PabNhT-cSxeythYRCitQzA,-1.192872643,11928.72656,All Levels,9/8/2022
5103912,React Native: Mobile App Development (CLI) [2025],Learn how to use ReactJS to build react native mobile apps for iOS and Android. No ReactJS Experience Required. Explore React Native basics and advanced concepts! Develop cross-platform (iOS and Android) mobile apps and use it for your resume,https://www.udemy.com/course/react-native-mobile-app-development/,Development,4.670875,Nata Vacheishvili,https://img-c.udemycdn.com/course/100x100/5103912_ce44_3.jpg,TRUE,20 total hours,en,_mcuW9l6SsKEq2Jg3KfGEQ,-1.197621942,11875.68359,All Levels,1/20/2025
3498608,"Full Stack Web Development with C# OOP, MS SQL & ASP.NET MVC",Apply the OOP concepts using C# How to apply each subject on real C# projects You will have an infrastructure to learn programming languages like Java or Python in a very short time,https://www.udemy.com/course/full-stack-web-development-with-c-oop-ms-sql-aspnet-mvc/,Development,4.3870115,"Oak Academy, OAK Academy Team",https://img-c.udemycdn.com/course/100x100/3498608_d32d_13.jpg,TRUE,41.5 total hours,en,2A0B12p-RPKxhmLHeHW9-w,-1.198358178,11702.72363,All Levels,4/2/2025
4489250,Full Stack Web Development MASTERY Course - Novice to Expert,"Learn Modern Frameworks and Technologies, including JavaScript ES6, Bootstrap 5, Tailwind CSS, React, MongoDB, Express, Nodejs Step-by-step guide to building POWERFUL Web Applications using cutting-edge technologies for your startup or business. Make a full-time income as a Front End Developer, Back End Developer, and Full Stack Developer WITHOUT any skills or experience!",https://www.udemy.com/course/master-full-stack-web-development-novice-to-expert/,Development,3.9101362,Prerak Mehta,https://img-c.udemycdn.com/course/100x100/4489250_8730_4.jpg,TRUE,60 total hours,en,o9q7SWMdSKiGcuqxoKObSw,-1.222865701,11862.54688,All Levels,8/10/2024
3339994,"Introduction to Web Development [HTML, CSS, JAVASCRIPT]",HTML (Lecture and code demonstration) CSS (Lecture and code demonstration) JavaScript (Lecture and code demonstration),https://www.udemy.com/course/introduction-to-web-development-h/,Development,4.290825,Academy of Computing & Artificial Intelligence,https://img-c.udemycdn.com/course/100x100/3339994_215e.jpg,TRUE,5.5 total hours,en,GdV5e5sxT9etuOdNwIMU1g,-1.227265835,11717.80273,Beginner,11/3/2020
5350778,Master Web Development: Beginners' Ultimate Guide,"HTML5 Fundamentals: Students will gain a solid understanding of HTML5 and its key elements, semantic tags, forms, and multimedia integration. CSS3 Styling Techniques: Students will learn advanced CSS3 techniques, including selectors, box model, responsive design, flexbox, and grid layout. JavaScript Mastery: Students will acquire a deep understanding of JavaScript, covering concepts like variables, data types, control structures, functions",https://www.udemy.com/course/web-development-mastery-the-secrets-of-web-development/,Development,4.611345,"Cornell Literacy, The Table Of Bosses, Rechcel Toledo",https://img-c.udemycdn.com/course/100x100/5350778_2b29_2.jpg,TRUE,10.5 total hours,en,omfU9UyzTVqQVE2XlRL9Hw,-1.234797359,11823.78906,All Levels,11/9/2024
4541754,"Full Stack Web Development with Vue Js, NodeJS, MongoDB, JS","How to create Web Application with Vue, Vue JS. Vue, vue js, vuejs, nuxt, vue .js, vue 3, nuxt js, vuex. What is Vue JS?",https://www.udemy.com/course/full-stack-web-development-with-vue-js-nodejs-mongodb-js/,Development,4.601283,"Oak Academy, OAK Academy Team",https://img-c.udemycdn.com/course/100x100/4541754_41bf_9.jpg,TRUE,52 total hours,en,CAiUu0HqQxG6NLcOioQC3g,-1.239181757,11786.2168,All Levels,4/2/2025
3728112,Project Development Using JAVA for Beginners - 2025,"You will Understand the BEST PRACTICES in Writing High Quality Java Code You will Learn to Write AWESOME Object Oriented Programs with Java You will learn ADVANCED Object Oriented Programming Concepts - Abstraction, Inheritance, Encapsulation and Polymorphism",https://www.udemy.com/course/project-development-using-java-for-beginners-2020/,Development,4.45859,Hemanth kumar,https://img-c.udemycdn.com/course/100x100/3728112_814e_6.jpg,TRUE,45.5 total hours,en,UluulLyfQnG_dOlMK5myIg,-1.246959686,11589.68945,All Levels,4/2/2025
6346777,Complete Web Development Bootcamp: Full-stack Course 2025,"Learn HTML, CSS, and JavaScript to build responsive, dynamic websites and lay a strong foundation for web development. Master Tailwind CSS and Bootstrap for efficient, modern web design and rapid prototyping. Build dynamic web apps using React.js and Next.js, with expertise in component-based architecture and server-side rendering.",https://www.udemy.com/course/complete-web-development-bootcamp/,Development,4.4030175,Destiny Franks,https://img-c.udemycdn.com/course/100x100/6346777_5b47_2.jpg,TRUE,34.5 total hours,en,Kl8exUgjSUS_Njc9vkutUw,-1.24982512,11673.46973,All Levels,1/18/2025
924746,"50 Productivity, Personal Development & Time Management Tips",#1 BEST and MOST COMPREHENSIVE productivity and personal development course on Udemy SIMPLE METHODS --> LIFE-CHANGING RESULTS to turn you into a top-1% performer! Work much smarter by using science-based and industry-proven methods that are easy to apply,https://www.udemy.com/course/productivity-for-entrepreneurs-and-professionals/,Development,4.7431083,Alex Genadinik,https://img-c.udemycdn.com/course/100x100/924746_eb17_18.jpg,TRUE,26.5 total hours,en,3G-SI5uXRUWOMKWLhGJP4g,-1.262295723,11817.93262,Beginner,4/9/2025
4253820,Complete Web Designing Course | Web-Development BootCamp,"You can learn HTML, CSS, JavaScript, SEO, Complete Website and Web Templates Creation You will be able to develop an attractive Website template Website Structure and Layout, Complex as well simple (Bad and Good Design)",https://www.udemy.com/course/master-classes-for-web-design-course-html-css-js-seo/,Development,4.3023167,"Faisal Zamir, Jafri Code",https://img-c.udemycdn.com/course/100x100/4253820_2e97_7.jpg,TRUE,38 total hours,en,27V0ILKjT0qmZe1bdUaSjQ,-1.273800015,12011.74414,All Levels,1/19/2025
6313195,The Complete Full Stack Web Development Bootcamp,"Using ChatGPT for Development to assist in code generation, debugging, and optimization Apply Generative AI for project planning, documentation, and productivity enhancement Implement modern UI design principles for enhanced user experience",https://www.udemy.com/course/the-complete-full-stack-web-development-bootcamp/,Development,4.6250925,Metla Sudha Sekhar,https://img-c.udemycdn.com/course/100x100/6313195_0238_2.jpg,TRUE,21 total hours,en,c245EnYgTtmXfByz759KVg,-1.285506368,11705.64453,All Levels,12/2/2024
6400077,Backend Web Development Bootcamp - From Beginner to Expert,"Node js Foundations: Grasp event-driven architecture, non-blocking I/O, and building RESTful APIs. Database Integration: Master MongoDB, Mongoose, SQL, and GraphQL for seamless data management. Microservices Architecture: Create scalable, modular systems perfect for large applications.",https://www.udemy.com/course/backend-web-development-bootcamp/,Development,4.540506,Md Al Mamun,https://img-c.udemycdn.com/course/100x100/6400077_9aa3_4.jpg,TRUE,12.5 total hours,en,TVDd1GY3RGSfXnuJrNT9KA,-1.290822148,11654.39746,All Levels,4/15/2025
6185803,Python App Development Masterclass App Development Bootcamp,"The basics of Python programming and its applications How to write clean, efficient, and maintainable Python code Object-oriented programming concepts and best practices",https://www.udemy.com/course/python-app-development-masterclass-app-development-bootcamp/,Development,4.421566,Learnify IT,https://img-c.udemycdn.com/course/100x100/6185803_45d9.jpg,TRUE,6.5 total hours,en,BPjAMTiEStKsrANuMLfJBw,-1.295393467,11736.81738,All Levels,10/16/2024
1449746,Business Development & B2B Sales for Startups- Sales Valley,Students will learn the PROVEN Sales Valley Methodology to build business relationships and generate sales How to sell and generate meetings remotely and be productive while working from home All the different types of business development deal structures you can use to grow your business,https://www.udemy.com/course/businessdevelopment-b2b-sales-for-startups-sales-valley/,Business,4.5121794,Patrick Dang,https://img-c.udemycdn.com/course/100x100/1449746_ca17_2.jpg,TRUE,6 total hours,en,M2tk1eb3T-ef27Msbky86g,-1.307299376,11716.76758,All Levels,6/4/2021
2956400,"Web Development: Learn HTML, CSS & JS By Building A Website","Web Development - HTML, CSS & JS Learn to build Websites Build a working website using HTML, CSS & JS in the course",https://www.udemy.com/course/web-development-for-complete-beginners-html-css-js/,Development,4.2171793,D S Aman,https://img-c.udemycdn.com/course/100x100/2956400_ae6d_3.jpg,TRUE,2 total hours,en,bK6s78fhSm2XsvHa3_BUMw,-1.317352295,11720.80566,Beginner,10/31/2020
1788518,Web Development - Complete Fast Track Course,Design websites from scratch! Master six fundamental web development languages! Work as a full-stack web developer!,https://www.udemy.com/course/web-development-fast-track/,Development,4.430213,Ruben Giuliani,https://img-c.udemycdn.com/course/100x100/1788518_5aa0_9.jpg,TRUE,29.5 total hours,en,nnpp5SffSp2PwKDgARmftA,-1.320260882,11727.32422,All Levels,4/20/2020
4418914,TypeScript Masterclass 2025 Edition - React + NodeJS Project,"Learn TypeScript from scratch starting with the basic type safety and types offered by TypeScript to advanced OOP features. Deep dive into Object Oriented Programming features offered by TypeScript. Includes lectures about classes, abstract classes, access modifiers and interfaces. Understand advanced TypeScript features such as Generics, Decorators, Totality, Type Widening, Mapped Types, Conditional Types and so on.",https://www.udemy.com/course/typescript-course/,Development,4.4343157,Manik (Cloudaffle),https://img-c.udemycdn.com/course/100x100/4418914_9e62_12.jpg,TRUE,28.5 total hours,en,9lDS0cEfSRK-D98obCTqeQ,-1.3212713,11603.82422,All Levels,3/12/2025
3488258,Web Development Bootcamp HTML CSS JS REACT NODE MERN STACK,"Master the Fundamentals: Develop a solid understanding of HTML, CSS, and JavaScript, gaining the essential skills needed to build professional-quality websites. Build Dynamic Web Apps: Learn how to leverage the power of ReactJs to create interactive and responsive user interfaces, providing better user experience. Develop Full-Stack Expertise: Acquire proficiency in both front-end and back-end API development by mastering ReactJs, NextJs, NodeJs and MongoDB.",https://www.udemy.com/course/web-development-bootcamp-html-css-javascript-react-next-node-mongodb/,Development,4.367292,Ryan Dhungel,https://img-c.udemycdn.com/course/100x100/3488258_7bef_4.jpg,TRUE,17.5 total hours,en,AcrAT5ssS_-m4_IEljfbqA,-1.328835368,11744.78516,Beginner,5/13/2024
1254420,Node with React: Fullstack Web Development,"Create boilerplate starter projects with React, Redux, Express, and Mongo Understand common web technologies and design patterns to connect them together Master deployment techniques between the production and development environments",https://www.udemy.com/course/node-with-react-fullstack-web-development/,Development,4.6954865,Stephen Grider,https://img-c.udemycdn.com/course/100x100/1254420_f6cb_4.jpg,TRUE,25.5 total hours,en,44KPzIvPSIaREXTqD7zBJQ,-1.329855204,11951.70898,All Levels,4/1/2025
4687024,Front End Development For  Beginners,Introduction to front-end web development and create your first web pages on the Internet. Create and style websites using HTML and CSS. Introduction to JavaScript.,https://www.udemy.com/course/front-end-development-for-beginners/,Development,3.885843,Alida School,https://img-c.udemycdn.com/course/100x100/4687024_1f31_2.jpg,TRUE,2 total hours,en,0rGBVJrwQrydWg7CTFlcFA,-1.352578878,11660.97754,Beginner,6/9/2022
802366,"REST API Design, Development & Management","Design and Develop RESTful API by applying the best practices & REST constraints Create practices for API security, versioning, lifecycle management, documentation and other important aspects Write specifications in Swagger2.0/OAI specifications in YAML format",https://www.udemy.com/course/rest-api/,IT & Software,4.4917927,Rajeev Sakhuja,https://img-c.udemycdn.com/course/100x100/802366_74df_4.jpg,TRUE,7.5 total hours,en,gzlVyNPgSv20FlBlUS-c4A,-1.370538592,12061.4873,All Levels,8/12/2020
6290363,Learning and Development (L&D) with Generative AI,Understand the fundamentals of generative AI and its applications in corporate Learning and Development. Create personalized learning experiences using AI tools like ChatGPT and machine learning systems. Identify and predict skill gaps with AI to proactively design targeted training programs.,https://www.udemy.com/course/learning-and-development-generative-ai/,Development,4.3803883,Zubin Rashid,https://img-c.udemycdn.com/course/100x100/6290363_6ac8.jpg,TRUE,4 total hours,en,lbrmn-iBRSqfgEzd9Dm21Q,-1.371729136,11653.78125,All Levels,2/12/2025
6012846,Crash Course Arduino and Microcontroller Development,"Learn about microcontrollers, microprocessors and their internal architecture including how instructions are executed, ALUs, Buses, MMUs, DMA and more. Master embedded engineering theory and pratice from blinking an LED to building complex systems with sensors, actuators and displays. Learn the Arduino platform's hardware, software and APIs as a working platform to bridge the gap to more complex systems like ARM later in the course.",https://www.udemy.com/course/crash-course-arduino-and-microcontroller-development/,Development,4.7450395,Andre LaMothe,https://img-c.udemycdn.com/course/100x100/6012846_17e9_19.jpg,TRUE,111.5 total hours,en,FfE6wvuLShKyQaePQ9vbUw,-1.385018826,11634.29883,All Levels,1/3/2025
